Loan_ID,Customer_ID,Purpose_Category,Purpose,State,Employment_Title,Employment_Level,Emp_Length_Years,Home_Ownership,Annual_Income,Income_Group,Income_Verification_Status,Verified_Income_Flag,Debt_to_Income_Ratio,DTI_Category,Total_Credit_Account,Loan_Amount,Loan_Size_Category,Interest_Rate,Interest_Rate_Category,EMI_Amount,Loan_Term_Months,Loan_Term_Category,Loan_Grade,Loan_Sub_Grade,Loan_Issue_Date,Last_Credit_Check_Date,Last_Payment_Date,Next_Payment_Due_Date,Loan_to_Income_Ratio,EMI_to_Income_Ratio,Total_Payment,Loan_Recovered_Percent,Loan_Recovery_Category,Loan_Status,Profit_Status,Risk_Score,Risk_Category,Risk_Aggregation,Data_Validation_Flag
790863,995087,Personal,Debt Consolidation,WA,Paccar Parts,Mid,6,Rent,41000,Lower Middle (25-75K),Not Verified,0,0.0834,Low ( ≤10),12,5000,Medium (5-15K),0.1479,Medium (10-20),172.82,36,Short Term,C,C4,2021-06-11,2021-05-12,2021-01-12,2021-02-12,0.12195122,0.050581463,1279,0.2558,Partially Recovered (25-75),Charged Off,Loss,0.545423096,Moderate,3.665243206,Invalid
447788,548816,Personal,Debt Consolidation,AR,United States Airforce,Mid,7,Rent,70000,Lower Middle (25-75K),Not Verified,0,0.2247,High (>20),28,12000,Medium (5-15K),0.1287,Medium (10-20),403.6,36,Short Term,C,C1,2021-10-09,2021-10-12,2021-06-12,2021-07-12,0.171428571,0.069188571,12614,1.051166667,Fully Recovered (≥100),Charged Off,Profit,0.622614189,Moderate,4.183967347,Invalid
386917,419508,Personal,Debt Consolidation,CA,Zozaya Officiating,Mid,7,Rent,53004,Lower Middle (25-75K),Not Verified,0,0.1626,Medium (10-20),25,12000,Medium (5-15K),0.1253,Medium (10-20),401.6,36,Short Term,C,C1,2021-03-09,2021-05-11,2021-12-10,2022-01-10,0.226398008,0.09092144,7710,0.6425,Partially Recovered (25-75),Charged Off,Loss,0.615676262,Moderate,4.137344481,Valid
474397,600061,Personal,Debt Consolidation,WI,Uw Medical Foundation,Fresher,0,Rent,40000,Lower Middle (25-75K),Not Verified,0,0.1932,Medium (10-20),24,12000,Medium (5-15K),0.1287,Medium (10-20),403.6,36,Short Term,C,C1,2021-01-10,2021-05-16,2021-02-10,2021-03-10,0.3,0.12108,403,0.033583333,Poor Recovery (<25),Charged Off,Loss,0.65519983,Moderate,4.402942857,Valid
333351,333328,Personal,Debt Consolidation,CA,Evvia,Fresher,0,Rent,70000,Lower Middle (25-75K),Not Verified,0,0.066,Low ( ≤10),14,9600,Medium (5-15K),0.1197,Medium (10-20),136.95,36,Short Term,C,C4,2021-04-08,2021-07-10,2021-02-10,2021-03-10,0.137142857,0.023477143,3093,0.3221875,Partially Recovered (25-75),Charged Off,Loss,0.529327017,Moderate,3.557077551,Invalid
444336,541606,Personal,Debt Consolidation,MA,Uno Chicago Grill Llc,Fresher,0,Rent,52500,Lower Middle (25-75K),Not Verified,0,0.1349,Medium (10-20),11,10000,Medium (5-15K),0.1426,Medium (10-20),343.06,36,Short Term,C,C5,2021-11-09,2021-10-10,2021-05-10,2021-06-10,0.19047619,0.078413714,2445,0.2445,Poor Recovery (<25),Charged Off,Loss,0.591899255,Moderate,3.977562993,Invalid
476404,603469,Personal,Debt Consolidation,WA,Quorum Review Irb,Fresher,0,Rent,43000,Lower Middle (25-75K),Not Verified,0,0.1719,Medium (10-20),24,15200,Large (>15K),0.1426,Medium (10-20),521.45,36,Short Term,C,C5,2021-01-10,2021-12-11,2021-11-11,2021-12-11,0.353488372,0.14552093,10658,0.701184211,Partially Recovered (25-75),Charged Off,Loss,0.666484733,High,4.478777409,Valid
1046531,1277577,Personal,Debt Consolidation,FL,Sherwin-Williams,Senior,10,Rent,55000,Lower Middle (25-75K),Not Verified,0,0.1892,Medium (10-20),26,4500,Small (<5K),0.1427,Medium (10-20),154.4,36,Short Term,C,C2,2021-11-11,2021-07-14,2021-02-14,2021-03-14,0.081818182,0.033687273,4212,0.936,Mostly Recovered (75-100),Charged Off,Loss,0.575757962,Moderate,3.869093506,Invalid
831420,1040641,Personal,Debt Consolidation,FL,Lakeside Medical Center,Junior,5,Rent,42000,Lower Middle (25-75K),Not Verified,0,0.186,Medium (10-20),21,4000,Small (<5K),0.1299,Medium (10-20),134.76,36,Short Term,C,C1,2021-08-11,2021-05-16,2021-01-12,2021-02-12,0.095238095,0.038502857,673,0.16825,Poor Recovery (<25),Charged Off,Loss,0.578941124,Moderate,3.890484354,Invalid
453900,561600,Personal,Debt Consolidation,CO,Unknown,Fresher,0,Rent,50000,Lower Middle (25-75K),Not Verified,0,0.0578,Low ( ≤10),21,8400,Medium (5-15K),0.1357,Medium (10-20),285.34,36,Short Term,C,C3,2021-11-09,2021-12-10,2021-07-10,2021-08-10,0.168,0.0684816,1752,0.208571429,Poor Recovery (<25),Charged Off,Loss,0.550714966,Moderate,3.700804571,Invalid
854379,1066621,Personal,Debt Consolidation,OR,Westower,Fresher,0,Rent,84996,Middle (75-150K),Not Verified,0,0.0844,Low ( ≤10),42,10000,Medium (5-15K),0.1399,Medium (10-20),341.73,36,Short Term,C,C3,2021-08-11,2021-03-12,2021-01-12,2021-02-12,0.117652595,0.048246506,5612,0.5612,Partially Recovered (25-75),Charged Off,Loss,0.43988925,Moderate,2.956055761,Invalid
493703,631728,Personal,Debt Consolidation,CA,Franchise Tax Board,Senior,10,Rent,48804,Lower Middle (25-75K),Not Verified,0,0.0873,Low ( ≤10),14,4000,Small (<5K),0.1273,Medium (10-20),134.27,36,Short Term,C,C1,2021-03-10,2021-05-16,2021-09-11,2021-10-11,0.081960495,0.033014507,2410,0.6025,Partially Recovered (25-75),Charged Off,Loss,0.532173564,Moderate,3.576206353,Valid
541435,698845,Personal,Debt Consolidation,WA,Red Apple Preschool,Senior,10,Rent,58000,Lower Middle (25-75K),Not Verified,0,0.1694,Medium (10-20),16,16000,Large (>15K),0.1398,Medium (10-20),546.69,36,Short Term,C,C3,2021-07-10,2021-01-12,2021-08-11,2021-09-11,0.275862069,0.113108276,7600,0.475,Partially Recovered (25-75),Charged Off,Loss,0.637201501,Moderate,4.281994089,Valid
620486,795266,Personal,Debt Consolidation,WI,Wisconsin Aluminum Foundry,Junior,4,Rent,35364,Lower Middle (25-75K),Not Verified,0,0.0054,Low ( ≤10),6,6000,Medium (5-15K),0.1335,Medium (10-20),203.18,36,Short Term,C,C4,2021-11-10,2021-06-12,2021-01-12,2021-02-12,0.169664065,0.06894469,2872,0.478666667,Partially Recovered (25-75),Charged Off,Loss,0.603347244,Moderate,4.05449348,Invalid
459076,571993,Personal,Debt Consolidation,MD,Covington & Burling Llp,Junior,4,Rent,85000,Middle (75-150K),Not Verified,0,0.1578,Medium (10-20),21,12000,Medium (5-15K),0.1426,Medium (10-20),411.67,36,Short Term,C,C5,2021-11-09,2021-05-11,2021-12-10,2022-01-10,0.141176471,0.058118118,5325,0.44375,Partially Recovered (25-75),Charged Off,Loss,0.55407433,Moderate,3.723379496,Valid
488033,622261,Personal,Debt Consolidation,VT,99 Restaurant,Fresher,0,Rent,19200,Low (<25K),Not Verified,0,0.1081,Medium (10-20),3,9250,Medium (5-15K),0.1422,Medium (10-20),317.13,36,Short Term,C,C5,2021-02-10,2021-10-10,2021-05-10,2021-06-10,0.481770833,0.19820625,1031,0.111459459,Poor Recovery (<25),Charged Off,Loss,0.789787836,High,5.307374256,Valid
376019,398780,Personal,Debt Consolidation,UT,Wise Construction,Fresher,1,Rent,33996,Lower Middle (25-75K),Not Verified,0,0.1885,Medium (10-20),17,7000,Medium (5-15K),0.1316,Medium (10-20),236.4,36,Short Term,C,C3,2021-02-09,2021-11-09,2021-06-09,2021-07-09,0.205906577,0.083445111,1231,0.175857143,Poor Recovery (<25),Charged Off,Loss,0.619697806,Moderate,4.164369254,Valid
485032,617802,Personal,Debt Consolidation,MA,Unknown,Fresher,1,Rent,14400,Low (<25K),Not Verified,0,0.0633,Low ( ≤10),3,5600,Medium (5-15K),0.1459,Medium (10-20),193.01,36,Short Term,D,D1,2021-02-10,2021-02-12,2021-10-11,2021-11-11,0.388888889,0.160841667,4120,0.735714286,Partially Recovered (25-75),Charged Off,Loss,0.762874386,High,5.126515873,Valid
778768,981396,Personal,Debt Consolidation,NM,Advanced Safety,Fresher,1,Rent,38400,Lower Middle (25-75K),Not Verified,0,0.0641,Low ( ≤10),11,9000,Medium (5-15K),0.1562,Medium (10-20),314.73,36,Short Term,D,D1,2021-06-11,2021-06-13,2021-01-13,2021-02-13,0.234375,0.098353125,6252,0.694666667,Partially Recovered (25-75),Charged Off,Loss,0.603738175,Moderate,4.057120536,Invalid
495692,634971,Personal,Debt Consolidation,NY,Unknown,Fresher,1,Rent,36000,Lower Middle (25-75K),Not Verified,0,0.1823,Medium (10-20),10,14500,Medium (5-15K),0.1459,Medium (10-20),499.75,36,Short Term,D,D1,2021-03-10,2021-04-16,2021-10-10,2021-11-10,0.402777778,0.166583333,2994,0.206482759,Poor Recovery (<25),Charged Off,Loss,0.788732403,High,5.300281746,Valid
352079,354985,Personal,Debt Consolidation,GA,Edward Jones,Fresher,1,Rent,55000,Lower Middle (25-75K),Not Verified,0,0.1453,Medium (10-20),19,12000,Medium (5-15K),0.1349,Medium (10-20),407.17,36,Short Term,D,D3,2021-07-08,2021-10-10,2021-05-10,2021-06-10,0.218181818,0.088837091,6414,0.5345,Partially Recovered (25-75),Charged Off,Loss,0.631203927,Moderate,4.24169039,Invalid
351243,353753,Personal,Debt Consolidation,VA,Exxonmobil,Fresher,1,Rent,23196,Low (<25K),Not Verified,0,0.1676,Medium (10-20),14,7500,Medium (5-15K),0.1324,Medium (10-20),253.58,36,Short Term,D,D3,2021-07-08,2021-04-10,2021-11-09,2021-12-09,0.323331609,0.131184687,4221,0.5628,Partially Recovered (25-75),Charged Off,Loss,0.708011167,High,4.757835045,Valid
631912,809505,Personal,Debt Consolidation,AZ,"Lanstar,Llc.",Junior,2,Rent,42000,Lower Middle (25-75K),Not Verified,0,0.1169,Medium (10-20),9,12000,Medium (5-15K),0.1409,Medium (10-20),410.66,36,Short Term,D,D1,2021-12-10,2021-11-13,2021-07-13,2021-08-13,0.285714286,0.117331429,12066,1.0055,Fully Recovered (≥100),Charged Off,Profit,0.718210641,High,4.82637551,Invalid
458871,571550,Personal,Debt Consolidation,FL,Aar Aircraft Services Miami,Junior,2,Rent,40310,Lower Middle (25-75K),Not Verified,0,0.1063,Medium (10-20),9,12000,Medium (5-15K),0.1496,Medium (10-20),415.76,36,Short Term,D,D2,2021-04-10,2021-04-16,2021-09-10,2021-10-10,0.29769288,0.123768792,1659,0.13825,Poor Recovery (<25),Charged Off,Loss,0.718668974,High,4.829455506,Valid
452706,559037,Personal,Debt Consolidation,KS,Unknown,Junior,2,Rent,136000,Middle (75-150K),Not Verified,0,0.0599,Low ( ≤10),9,24250,Large (>15K),0.1531,Medium (10-20),844.28,36,Short Term,D,D3,2021-11-09,2021-05-16,2021-07-10,2021-08-10,0.178308824,0.074495294,7643,0.315175258,Partially Recovered (25-75),Charged Off,Loss,0.626022706,Moderate,4.206872584,Invalid
502540,646294,Personal,Debt Consolidation,CO,Servicelink,Junior,2,Rent,28128,Lower Middle (25-75K),Not Verified,0,0.093,Low ( ≤10),18,7500,Medium (5-15K),0.1533,Medium (10-20),261.22,36,Short Term,D,D3,2021-04-10,2021-05-12,2021-01-12,2021-02-12,0.266638225,0.11144198,5454,0.7272,Partially Recovered (25-75),Charged Off,Loss,0.627591923,Moderate,4.217417723,Invalid
486459,619958,Personal,Debt Consolidation,NY,Fdny,Junior,2,Rent,31800,Lower Middle (25-75K),Not Verified,0,0.2307,High (>20),8,8500,Medium (5-15K),0.1607,Medium (10-20),299.15,36,Short Term,D,D5,2021-02-10,2021-05-16,2021-09-10,2021-10-10,0.267295597,0.112886792,1810,0.212941176,Poor Recovery (<25),Charged Off,Loss,0.761279174,High,5.115796047,Valid
838560,1048664,Personal,Debt Consolidation,CA,Lpl Financial,Junior,3,Rent,39000,Lower Middle (25-75K),Not Verified,0,0.2006,High (>20),27,6000,Medium (5-15K),0.1562,Medium (10-20),209.82,36,Short Term,D,D1,2021-08-11,2021-09-12,2021-04-12,2021-05-12,0.153846154,0.06456,1843,0.307166667,Partially Recovered (25-75),Charged Off,Loss,0.63242674,Moderate,4.249907692,Invalid
661952,846543,Personal,Debt Consolidation,MO,Old Dominion Freight Lines Inc.,Junior,3,Rent,43200,Lower Middle (25-75K),Not Verified,0,0.0819,Low ( ≤10),15,2000,Small (<5K),0.1491,Medium (10-20),69.25,36,Short Term,D,D2,2021-02-11,2021-02-14,2021-10-13,2021-11-13,0.046296296,0.019236111,2053,1.0265,Fully Recovered (≥100),Charged Off,Profit,0.542683138,Moderate,3.646830688,Valid
612634,785550,Personal,Debt Consolidation,NY,Madison Square Garden,Junior,3,Rent,62004,Lower Middle (25-75K),Not Verified,0,0.1252,Medium (10-20),15,9000,Medium (5-15K),0.1446,Medium (10-20),309.62,36,Short Term,D,D2,2021-11-10,2021-05-16,2021-02-13,2021-03-13,0.145151926,0.059922586,11143,1.238111111,Fully Recovered (≥100),Charged Off,Profit,0.596779997,Moderate,4.01036158,Invalid
531689,687353,Personal,Debt Consolidation,FL,Advance Auto Parts,Junior,4,Rent,18600,Low (<25K),Not Verified,0,0.1368,Medium (10-20),8,5000,Medium (5-15K),0.1558,Medium (10-20),174.76,36,Short Term,D,D3,2021-06-10,2021-12-11,2021-08-11,2021-09-11,0.268817204,0.112748387,2563,0.5126,Partially Recovered (25-75),Charged Off,Loss,0.7513418,High,5.049016897,Valid
379234,405362,Personal,Debt Consolidation,CA,American General,Junior,4,Rent,36000,Lower Middle (25-75K),Not Verified,0,0.1857,Medium (10-20),18,8500,Medium (5-15K),0.1505,Medium (10-20),294.88,36,Short Term,D,D4,2021-02-09,2021-07-10,2021-01-10,2021-02-10,0.236111111,0.098293333,3241,0.381294118,Partially Recovered (25-75),Charged Off,Loss,0.655736371,Moderate,4.406548413,Invalid
733201,929540,Personal,Debt Consolidation,MD,Ddi Corp,Junior,4,Rent,50004,Lower Middle (25-75K),Not Verified,0,0.1421,Medium (10-20),18,10000,Medium (5-15K),0.1602,Medium (10-20),351.67,36,Short Term,D,D5,2021-04-11,2021-05-16,2021-07-12,2021-08-12,0.199984001,0.084394048,4922,0.4922,Partially Recovered (25-75),Charged Off,Loss,0.624569324,Moderate,4.197105854,Valid
485184,618035,Personal,Debt Consolidation,NJ,Nortons,Mid,6,Rent,63000,Lower Middle (25-75K),Not Verified,0,0.0781,Low ( ≤10),15,3000,Small (<5K),0.1459,Medium (10-20),103.4,36,Short Term,D,D1,2021-03-10,2021-08-11,2021-04-11,2021-05-11,0.047619048,0.019695238,1437,0.479,Partially Recovered (25-75),Charged Off,Loss,0.541508746,Moderate,3.638938776,Valid
366913,379866,Personal,Debt Consolidation,CA,Bank Of America Corp.,Mid,8,Rent,45000,Lower Middle (25-75K),Not Verified,0,0.1525,Medium (10-20),19,7000,Medium (5-15K),0.1442,Medium (10-20),240.68,36,Short Term,D,D2,2021-12-08,2021-05-16,2021-10-10,2021-11-10,0.155555556,0.064181333,5295,0.756428571,Mostly Recovered (75-100),Charged Off,Loss,0.612133031,Moderate,4.113533968,Invalid
460209,574175,Personal,Debt Consolidation,FL,Highspans Engineering,Fresher,0,Rent,48000,Lower Middle (25-75K),Not Verified,0,0.1368,Medium (10-20),18,5000,Medium (5-15K),0.1496,Medium (10-20),173.23,36,Short Term,D,D2,2021-11-09,2021-09-10,2021-04-10,2021-05-10,0.104166667,0.0433075,897,0.1794,Poor Recovery (<25),Charged Off,Loss,0.587023987,Moderate,3.94480119,Invalid
440627,533854,Personal,Debt Consolidation,NY,All Taxi Management Inc.,Fresher,0,Rent,60000,Lower Middle (25-75K),Not Verified,0,0.1542,Medium (10-20),24,9000,Medium (5-15K),0.1565,Medium (10-20),314.88,36,Short Term,D,D4,2021-09-09,2021-04-16,2021-05-11,2021-06-11,0.15,0.062976,8815,0.979444444,Mostly Recovered (75-100),Charged Off,Loss,0.611309949,Moderate,4.108002857,Invalid
473847,599171,Personal,Debt Consolidation,CO,Aaron'S,Junior,3,Rent,62000,Lower Middle (25-75K),Not Verified,0,0.0941,Low ( ≤10),16,20000,Large (>15K),0.1461,Medium (10-20),689.51,36,Short Term,D,D1,2021-01-10,2021-05-16,2021-09-11,2021-10-11,0.322580645,0.133453548,13788,0.6894,Partially Recovered (25-75),Charged Off,Loss,0.647824226,Moderate,4.353378802,Valid
420675,494126,Personal,Debt Consolidation,CA,Unknown,Fresher,0,Rent,36000,Lower Middle (25-75K),Not Verified,0,0.213,High (>20),16,6000,Medium (5-15K),0.1411,Medium (10-20),205.38,36,Short Term,D,D1,2021-07-09,2021-05-16,2021-06-11,2021-07-11,0.166666667,0.06846,4723,0.787166667,Mostly Recovered (75-100),Charged Off,Loss,0.64174178,Moderate,4.312504762,Invalid
367414,380990,Personal,Debt Consolidation,CA,Wells Fargo Bank,Senior,10,Rent,60000,Lower Middle (25-75K),Not Verified,0,0.2132,High (>20),23,10000,Medium (5-15K),0.1411,Medium (10-20),342.29,36,Short Term,D,D1,2021-12-08,2021-05-16,2021-12-09,2022-01-09,0.166666667,0.068458,4105,0.4105,Partially Recovered (25-75),Charged Off,Loss,0.641825964,Moderate,4.313070476,Valid
769491,970957,Personal,Debt Consolidation,NJ,"Tellas,Ltd.",Senior,10,Rent,64500,Lower Middle (25-75K),Not Verified,0,0.2381,High (>20),28,7150,Medium (5-15K),0.1599,Medium (10-20),251.34,36,Short Term,D,D2,2021-05-11,2021-05-16,2021-08-12,2021-09-12,0.110852713,0.04676093,3518,0.492027972,Partially Recovered (25-75),Charged Off,Loss,0.632805694,Moderate,4.252454264,Valid
803572,1009346,Personal,Debt Consolidation,OR,Rockwell Collins,Senior,10,Rent,39000,Lower Middle (25-75K),Not Verified,0,0.1052,Medium (10-20),22,1600,Small (<5K),0.1689,Medium (10-20),56.96,36,Short Term,D,D4,2021-07-11,2021-08-12,2021-04-12,2021-05-12,0.041025641,0.017526154,629,0.393125,Partially Recovered (25-75),Charged Off,Loss,0.550882173,Moderate,3.701928205,Invalid
797340,1002300,Personal,Debt Consolidation,NJ,Nek Corp.,Senior,10,Rent,54000,Lower Middle (25-75K),Not Verified,0,0.1589,Medium (10-20),43,15000,Medium (5-15K),0.1749,Medium (10-20),538.46,36,Short Term,D,D5,2021-06-11,2021-05-16,2021-03-14,2021-04-14,0.277777778,0.119657778,16692,1.1128,Fully Recovered (≥100),Charged Off,Profit,0.58677107,Moderate,3.943101587,Invalid
348145,349090,Personal,Debt Consolidation,CA,L-3 Communications,Junior,2,Rent,80004,Middle (75-150K),Not Verified,0,0.1818,Medium (10-20),18,7500,Medium (5-15K),0.1261,Medium (10-20),251.3,36,Short Term,D,D1,2021-05-08,2021-05-16,2021-04-09,2021-05-09,0.093745313,0.037693115,8510,1.134666667,Fully Recovered (≥100),Charged Off,Profit,0.572069171,Moderate,3.844304828,Invalid
612039,784794,Personal,Debt Consolidation,CO,Kids Adventures,Junior,2,Rent,30000,Lower Middle (25-75K),Not Verified,0,0.1636,Medium (10-20),8,12000,Medium (5-15K),0.1446,Medium (10-20),412.82,36,Short Term,D,D2,2021-11-10,2021-10-12,2021-05-12,2021-06-12,0.4,0.165128,7662,0.6385,Partially Recovered (25-75),Charged Off,Loss,0.779646259,High,5.239222857,Invalid
462714,579018,Personal,Debt Consolidation,NY,Sciele Pharma Inc,Junior,3,Rent,70000,Lower Middle (25-75K),Not Verified,0,0.2064,High (>20),7,16000,Large (>15K),0.1531,Medium (10-20),557.05,36,Short Term,D,D3,2021-12-09,2021-04-16,2021-10-11,2021-11-11,0.228571429,0.095494286,19638,1.227375,Fully Recovered (≥100),Charged Off,Profit,0.736349611,High,4.948269388,Invalid
466397,585793,Personal,Debt Consolidation,CA,Weston Graphics,Junior,4,Rent,36000,Lower Middle (25-75K),Not Verified,0,0.1497,Medium (10-20),13,6500,Medium (5-15K),0.1565,Medium (10-20),227.41,36,Short Term,D,D4,2021-12-09,2021-12-10,2021-07-10,2021-08-10,0.180555556,0.075803333,1837,0.282615385,Partially Recovered (25-75),Charged Off,Loss,0.620534179,Moderate,4.169989683,Invalid
532101,687836,Personal,Debt Consolidation,NY,Quirk And Bakalor,Junior,4,Rent,59000,Lower Middle (25-75K),Not Verified,0,0.1957,Medium (10-20),15,5000,Medium (5-15K),0.1595,Medium (10-20),175.67,36,Short Term,D,D4,2021-06-10,2021-03-12,2021-11-11,2021-12-11,0.084745763,0.035729492,2949,0.5898,Partially Recovered (25-75),Charged Off,Loss,0.605232042,Moderate,4.067159322,Valid
509516,657676,Personal,Debt Consolidation,CA,Rollins Fire Sprinklers,Fresher,0,Rent,41600,Lower Middle (25-75K),Not Verified,0,0.1159,Medium (10-20),12,8000,Medium (5-15K),0.1459,Medium (10-20),275.72,36,Short Term,D,D1,2021-05-10,2021-02-16,2021-01-11,2021-02-11,0.192307692,0.079534615,2235,0.279375,Partially Recovered (25-75),Charged Off,Loss,0.609935897,Moderate,4.098769231,Invalid
615402,789157,Personal,Debt Consolidation,MA,"Buddy Transportation,Inc",Fresher,1,Rent,30000,Lower Middle (25-75K),Not Verified,0,0.1636,Medium (10-20),11,5600,Medium (5-15K),0.1446,Medium (10-20),192.65,36,Short Term,D,D2,2021-11-10,2021-02-13,2021-09-12,2021-10-12,0.186666667,0.07706,4196,0.749285714,Partially Recovered (25-75),Charged Off,Loss,0.628115079,Moderate,4.220933333,Invalid
381693,410428,Personal,Debt Consolidation,NV,Federal Student Aid,Junior,2,Rent,10000,Low (<25K),Not Verified,0,0.0828,Low ( ≤10),10,1200,Small (<5K),0.1411,Medium (10-20),41.08,36,Short Term,D,D1,2021-02-09,2021-04-11,2021-11-10,2021-12-10,0.12,0.049296,848,0.706666667,Partially Recovered (25-75),Charged Off,Loss,0.673722789,High,4.527417143,Valid
446499,546117,Personal,Debt Consolidation,CA,Richard Deaver Design,Junior,3,Rent,24996,Low (<25K),Not Verified,0,0.1839,Medium (10-20),7,5000,Medium (5-15K),0.1565,Medium (10-20),174.94,36,Short Term,D,D4,2021-10-09,2021-05-16,2021-03-11,2021-04-11,0.200032005,0.083984638,2965,0.593,Partially Recovered (25-75),Charged Off,Loss,0.746342959,High,5.015424685,Invalid
370869,388079,Personal,Debt Consolidation,CA,Santa Clara Unifed School District,Mid,7,Rent,51063,Lower Middle (25-75K),Not Verified,0,0.1506,Medium (10-20),31,7500,Medium (5-15K),0.1505,Medium (10-20),260.19,36,Short Term,D,D4,2021-01-09,2021-05-16,2021-05-10,2021-06-10,0.146877387,0.061145644,4158,0.5544,Partially Recovered (25-75),Charged Off,Loss,0.608420281,Moderate,4.088584287,Valid
717513,911603,Personal,Debt Consolidation,OH,Cleveland Sight Center,Fresher,1,Rent,39000,Lower Middle (25-75K),Not Verified,0,0.2369,High (>20),23,9750,Medium (5-15K),0.1454,Medium (10-20),335.8,36,Short Term,D,D1,2021-04-11,2021-05-16,2021-12-12,2022-01-12,0.25,0.103323077,6709,0.688102564,Partially Recovered (25-75),Charged Off,Loss,0.682227074,High,4.584565934,Valid
366248,378011,Personal,Debt Consolidation,CA,Woodland Joint Unified School District,Fresher,1,Rent,16000,Low (<25K),Not Verified,0,0.216,High (>20),11,2450,Small (<5K),0.1442,Medium (10-20),84.24,36,Short Term,D,D2,2021-12-08,2021-05-16,2021-01-09,2021-02-09,0.153125,0.06318,84,0.034285714,Poor Recovery (<25),Charged Off,Loss,0.668015386,High,4.489063393,Invalid
515980,666931,Personal,Debt Consolidation,NY,Solomon And Solomon Pc,Senior,10,Rent,34000,Lower Middle (25-75K),Not Verified,0,0.0628,Low ( ≤10),15,4000,Small (<5K),0.1459,Medium (10-20),137.86,36,Short Term,D,D1,2021-05-10,2021-11-12,2021-07-12,2021-08-12,0.117647059,0.048656471,3522,0.8805,Mostly Recovered (75-100),Charged Off,Loss,0.560343137,Moderate,3.765505882,Valid
